row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Trả trước cho người bán,Trả trước cho người bán,Trả trước cho người bán,1.244.032.211.492,1.302.677.686.226,1244032211492.0,1302677686226.0
- Công ty Cổ phần Đầu tư Tấn Hưng (*),- Công ty Cổ phần Đầu tư Tấn Hưng (*),- Công ty Cổ phần Đầu tư Tấn Hưng (*),522.000.000.000,522.000.000.000,522000000000.0,522000000000.0
- Công ty TNHH Đầu tư Sabeco Hiệp Phúc (**),- Công ty TNHH Đầu tư Sabeco Hiệp Phúc (**),- Công ty TNHH Đầu tư Sabeco Hiệp Phúc (**),237.086.352.345,167.528.125.754,237086352345.0,167528125754.0
- Công ty Cổ phần Thương mại Xây dựng Dịch vụ Phúc Bảo Minh (*),- Công ty Cổ phần Thương mại Xây dựng Dịch vụ Phúc Bảo Minh (*),- Công ty Cổ phần Thương mại Xây dựng Dịch vụ Phúc Bảo Minh (*),181.056.244.072,105.000.000.000,181056244072.0,105000000000.0
- Lê Thị Giàu (*),- Lê Thị Giàu (*),- Lê Thị Giàu (*),128.000.000.000,30.000.000.000,128000000000.0,30000000000.0
- Công ty Xây Dụng Á Đông,- Công ty Xây Dụng Á Đông,- Công ty Xây Dụng Á Đông,-,36.219.590.000,,36219590000.0
- Công ty Cổ phần Địa ốc A.C.B,- Công ty Cổ phần Địa ốc A.C.B,- Công ty Cổ phần Địa ốc A.C.B,-,126.000.000.000,,126000000000.0
- Khác,- Khác,- Khác,175.889.615.075,315.929.970.472,175889615075.0,315929970472.0
Trả trước cho các bên liên quan(Thuyết minh số 35),Trả trước cho các bên liên quan(Thuyết minh số 35),Trả trước cho các bên liên quan(Thuyết minh số 35),108.740.000.000,28.878.792.535,108740000000.0,28878792535.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.352.772.211.492,1.331.556.478.761,1352772211492.0,1331556478761.0
Dự phòng trả trước cho người bán khô đời,Dự phòng trả trước cho người bán khô đời,Dự phòng trả trước cho người bán khô đời,-,(36.219.590.000),,-36219590000.0
GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,1.352.772.211.492,1.295.336.888.761,1352772211492.0,1295336888761.0
